0.93 14.2753 -27.4775 -13.2022
0.932 14.3165 -27.5599 -13.2434
0.934 14.3585 -27.6439 -13.2854
0.936 14.4012 -27.7293 -13.3281
0.938 14.4444 -27.8158 -13.3713
0.94 14.4881 -27.9031 -13.415
0.942 14.532 -27.9909 -13.4589
0.944 14.5759 -28.0788 -13.5029
0.946 14.6198 -28.1666 -13.5468
0.948 14.6634 -28.2539 -13.5905
0.95 14.7066 -28.3403 -13.6337
0.952 14.7492 -28.4254 -13.6763
0.954 14.7909 -28.5089 -13.718
0.956 14.8316 -28.5904 -13.7588
0.958 14.8712 -28.6695 -13.7983
0.96 14.9093 -28.7457 -13.8365
0.962 14.9457 -28.8187 -13.873
0.964 14.9804 -28.8881 -13.9077
0.966 15.013 -28.9643 -13.9513
0.968 15.0435 -29.0252 -13.9818
0.97 15.0715 -29.0813 -14.0098
0.972 15.0968 -29.132 -14.0352
0.974 15.1194 -29.1771 -14.0577
0.976 15.1389 -29.2162 -14.0773
0.978 15.1552 -29.2488 -14.0936
0.98 15.1681 -29.2747 -14.1066
0.982 15.1775 -29.2936 -14.116
0.984 15.1832 -29.305 -14.1218
0.986 15.1851 -29.3088 -14.1237
0.988 15.183 -29.3047 -14.1216
0.99 15.1769 -29.2924 -14.1155
0.992 15.1665 -29.2716 -14.1051
0.994 15.1518 -29.2423 -14.0905
0.996 15.1327 -29.2041 -14.0714
0.998 15.1091 -29.1569 -14.0478
1 15.0809 -29.1006 -14.0197
1.002 15.0481 -29.0459 -13.9978
1.004 15.0106 -28.971 -13.9604
1.006 14.9683 -28.8864 -13.9181
1.008 14.9212 -28.7922 -13.871
1.01 14.8692 -28.6882 -13.819
1.012 14.8123 -28.5745 -13.7622
1.014 14.7506 -28.451 -13.7004
1.016 14.684 -28.3178 -13.6339
1.018 14.6126 -28.1751 -13.5625
1.02 14.5367 -28.0342 -13.4975
1.022 14.4563 -27.8735 -13.4172
1.024 14.3719 -27.7046 -13.3327
1.026 14.2837 -27.5283 -13.2445
1.028 14.1924 -27.3456 -13.1532
1.03 14.0985 -27.1578 -13.0592
1.032 14.003 -26.9665 -12.9636
1.034 13.9066 -26.7738 -12.8671
1.036 13.8106 -26.5817 -12.771
1.038 13.7163 -26.3928 -12.6765
1.04 13.625 -26.2099 -12.585
1.042 13.5382 -26.0362 -12.498
1.044 13.4576 -25.8749 -12.4173
1.046 13.3849 -25.7292 -12.3443
1.048 13.3216 -25.5915 -12.2699
1.05 13.2694 -25.487 -12.2175
1.052 13.2298 -25.4075 -12.1777
1.054 13.2038 -25.3554 -12.1516
1.056 13.1926 -25.3329 -12.1403
1.058 13.1968 -25.3413 -12.1445
1.06 13.2168 -25.3813 -12.1645
1.062 13.2526 -25.4529 -12.2003
1.064 13.3039 -25.5556 -12.2517
1.066 13.37 -25.6879 -12.3179
1.068 13.45 -25.848 -12.3981
1.07 13.5427 -26.0336 -12.4909
1.072 13.6467 -26.2419 -12.5952
1.074 13.7607 -26.4591 -12.6983
1.076 13.8831 -26.7039 -12.8209
1.078 14.0122 -26.9624 -12.9502
1.08 14.1466 -27.2314 -13.0848
1.082 14.2849 -27.5082 -13.2232
1.084 14.4258 -27.79 -13.3642
1.086 14.568 -28.0746 -13.5066
1.088 14.7106 -28.3598 -13.6492
1.09 14.8525 -28.6436 -13.7912
1.092 14.9929 -28.9246 -13.9317
1.094 15.1312 -29.2012 -14.07
1.096 15.2667 -29.4723 -14.2056
1.098 15.399 -29.7368 -14.3378
1.1 15.5274 -29.9937 -14.4663
1.102 15.6517 -30.2423 -14.5906
1.104 15.7715 -30.4819 -14.7104
1.106 15.8864 -30.7117 -14.8253
1.108 15.9962 -30.9313 -14.9351
1.11 16.1006 -31.1401 -15.0395
1.112 16.1994 -31.3377 -15.1383
1.114 16.2924 -31.5237 -15.2313
1.116 16.3794 -31.6977 -15.3183
1.118 16.4603 -31.8596 -15.3992
1.12 16.5351 -32.009 -15.4739
1.122 16.6035 -32.1458 -15.5423
1.124 16.6656 -32.27 -15.6044
1.126 16.7214 -32.3815 -15.6602
1.128 16.7708 -32.4913 -15.7205
1.13 16.8139 -32.5775 -15.7636
1.132 16.8508 -32.6513 -15.8005
1.134 16.8815 -32.7127 -15.8312
1.136 16.9062 -32.762 -15.8558
1.138 16.9249 -32.7994 -15.8745
1.14 16.9378 -32.8251 -15.8874
1.142 16.945 -32.8395 -15.8945
1.144 16.9466 -32.8428 -15.8962
1.146 16.9429 -32.8354 -15.8924
1.148 16.934 -32.8174 -15.8835
1.15 16.92 -32.7894 -15.8694
1.152 16.9011 -32.7515 -15.8505
1.154 16.8774 -32.7042 -15.8268
1.156 16.8492 -32.6477 -15.7985
1.158 16.8165 -32.5824 -15.7659
1.16 16.7796 -32.5085 -15.7289
1.162 16.7386 -32.4265 -15.6879
1.164 16.6937 -32.3366 -15.6429
1.166 16.645 -32.2392 -15.5942
1.168 16.5927 -32.1346 -15.5419
1.17 16.537 -32.0232 -15.4862
1.172 16.478 -31.9053 -15.4272
1.174 16.416 -31.7812 -15.3652
1.176 16.3511 -31.6514 -15.3003
1.178 16.2836 -31.5162 -15.2327
1.18 16.2135 -31.3761 -15.1626
1.182 16.1413 -31.2425 -15.1013
1.184 16.067 -31.0939 -15.027
1.186 15.9909 -30.9308 -14.9399
1.188 15.9134 -30.7757 -14.8623
1.19 15.8345 -30.6179 -14.7834
1.192 15.7547 -30.4582 -14.7035
1.194 15.6741 -30.2969 -14.6229
1.196 15.593 -30.1348 -14.5418
1.198 15.5119 -29.9725 -14.4606
1.2 15.4309 -29.8105 -14.3796
1.202 15.3504 -29.6495 -14.2991
1.204 15.2708 -29.4902 -14.2194
1.206 15.1924 -29.3333 -14.141
1.208 15.1155 -29.1795 -14.064
1.21 15.0404 -29.0294 -13.989
1.212 14.9677 -28.8838 -13.9161
1.214 14.8975 -28.7434 -13.8459
1.216 14.8302 -28.6089 -13.7786
1.218 14.7663 -28.4809 -13.7146
1.22 14.7059 -28.3601 -13.6542
1.222 14.6495 -28.2472 -13.5977
1.224 14.5972 -28.1427 -13.5454
1.226 14.5494 -28.0471 -13.4976
1.228 14.5064 -27.9609 -13.4546
1.23 14.4682 -27.8845 -13.4164
1.232 14.435 -27.8183 -13.3832
1.234 14.4071 -27.7623 -13.3552
1.236 14.3843 -27.7167 -13.3324
1.238 14.3667 -27.6816 -13.3149
1.24 14.3542 -27.6567 -13.3024
1.242 14.3468 -27.6418 -13.295
1.244 14.3442 -27.6366 -13.2924
1.246 14.3462 -27.6406 -13.2944
1.248 14.3525 -27.6532 -13.3008
1.25 14.3627 -27.6738 -13.3111
1.252 14.3766 -27.6907 -13.3141
1.254 14.3937 -27.7249 -13.3313
1.256 14.4135 -27.7647 -13.3512
1.258 14.4357 -27.8091 -13.3734
1.26 14.4597 -27.8572 -13.3974
1.262 14.4851 -27.8971 -13.4119
1.264 14.5115 -27.9499 -13.4384
1.266 14.5384 -28.0038 -13.4653
1.268 14.5654 -28.0578 -13.4924
1.27 14.5922 -28.1113 -13.5192
1.272 14.6183 -28.1636 -13.5453
1.274 14.6434 -28.2139 -13.5705
1.276 14.6674 -28.2619 -13.5945
1.278 14.6899 -28.3069 -13.617
1.28 14.7107 -28.3486 -13.6379
1.282 14.7298 -28.3867 -13.6569
1.284 14.7469 -28.421 -13.6741
1.286 14.762 -28.4512 -13.6892
1.288 14.775 -28.4772 -13.7022
1.29 14.786 -28.4991 -13.7131
1.292 14.7948 -28.5167 -13.7219
1.294 14.8015 -28.5301 -13.7286
1.296 14.8061 -28.5393 -13.7332
1.298 14.8087 -28.5445 -13.7358
1.3 14.8093 -28.5458 -13.7364
1.302 14.808 -28.5432 -13.7351
1.304 14.8049 -28.5369 -13.732
1.306 14.8 -28.5271 -13.7271
1.308 14.7934 -28.5138 -13.7204
1.31 14.7851 -28.4973 -13.7122
1.312 14.7752 -28.4775 -13.7023
1.314 14.7639 -28.4548 -13.6909
1.316 14.751 -28.429 -13.678
1.318 14.7367 -28.4005 -13.6638
1.32 14.7211 -28.3692 -13.6481
1.322 14.7041 -28.3352 -13.6311
1.324 14.6858 -28.2987 -13.6129
1.326 14.6663 -28.2596 -13.5933
1.328 14.6455 -28.2181 -13.5725
1.33 14.6236 -28.1741 -13.5506
1.332 14.6004 -28.1279 -13.5274
1.334 14.5761 -28.0793 -13.5032
1.336 14.5507 -28.0285 -13.4777
1.338 14.5242 -27.9755 -13.4512
1.34 14.4967 -27.9203 -13.4237
1.342 14.468 -27.8631 -13.395
1.344 14.4384 -27.8038 -13.3654
1.346 14.4077 -27.7424 -13.3347
1.348 14.3761 -27.6791 -13.3031
