0.000000	0.000000	0.616027	0.787725	0.747936	0.656497
0.000000	0.000000	0.613508	0.789689	0.747596	0.655498
0.000000	0.000000	0.610982	0.791644	0.747246	0.654495
0.000000	0.000000	0.608451	0.793592	0.746886	0.653488
0.000000	0.000000	0.605913	0.795531	0.746516	0.652476
0.000000	0.000000	0.603369	0.797462	0.746136	0.651460
0.000000	0.000000	0.600819	0.799385	0.745746	0.650439
0.000000	0.000000	0.598262	0.801300	0.745347	0.649413
0.000000	0.000000	0.595700	0.803207	0.744937	0.648382
0.000000	0.000000	0.593131	0.805106	0.744518	0.647347
0.000000	0.000000	0.590557	0.806996	0.744090	0.646307
0.000000	0.000000	0.587976	0.808878	0.743652	0.645261
0.000000	0.000000	0.585390	0.810752	0.743204	0.644211
0.000000	0.000000	0.582797	0.812618	0.742747	0.643155
0.000000	0.000000	0.580199	0.814475	0.742280	0.642094
0.000000	0.000000	0.577594	0.816324	0.741804	0.641028
0.000000	0.000000	0.574984	0.818165	0.741318	0.639957
0.000000	0.000000	0.572368	0.819997	0.740823	0.638880
0.000000	0.000000	0.569746	0.821821	0.740319	0.637798
0.000000	0.000000	0.567118	0.823637	0.739805	0.636710
0.000000	0.000000	0.564484	0.825444	0.739282	0.635617
0.000000	0.000000	0.561845	0.827243	0.738750	0.634519
0.000000	0.000000	0.559200	0.829033	0.738208	0.633414
0.000000	0.000000	0.556549	0.830815	0.737657	0.632304
0.000000	0.000000	0.553892	0.832588	0.737097	0.631189
0.000000	0.000000	0.551230	0.834353	0.736527	0.630067
0.000000	0.000000	0.548562	0.836110	0.735948	0.628940
0.000000	0.000000	0.545889	0.837857	0.735360	0.627807
0.000000	0.000000	0.543210	0.839597	0.734763	0.626668
0.000000	0.000000	0.540526	0.841328	0.734156	0.625523
0.000000	0.000000	0.537836	0.843050	0.733540	0.624373
0.000000	0.000000	0.535140	0.844763	0.732915	0.623216
0.000000	0.000000	0.532439	0.846468	0.732281	0.622053
0.000000	0.000000	0.529733	0.848165	0.731637	0.620884
0.000000	0.000000	0.527021	0.849852	0.730984	0.619709
0.000000	0.000000	0.524304	0.851531	0.730322	0.618528
0.000000	0.000000	0.521582	0.853201	0.729650	0.617341
0.000000	0.000000	0.518854	0.854863	0.728970	0.616148
0.000000	0.000000	0.516121	0.856516	0.728280	0.614948
0.000000	0.000000	0.513382	0.858160	0.727580	0.613742
0.000000	0.000000	0.510639	0.859795	0.726872	0.612530
0.000000	0.000000	0.507890	0.861422	0.726154	0.611311
0.000000	0.000000	0.505136	0.863040	0.725427	0.610086
0.000000	0.000000	0.502377	0.864649	0.724690	0.608855
0.000000	0.000000	0.499612	0.866249	0.723944	0.607617
0.000000	0.000000	0.496843	0.867840	0.723189	0.606373
0.000000	0.000000	0.494069	0.869423	0.722424	0.605122
0.000000	0.000000	0.491289	0.870997	0.721650	0.603864
0.000000	0.000000	0.488505	0.872561	0.720867	0.602600
0.000000	0.000000	0.485715	0.874117	0.720074	0.601330
0.000000	0.000000	0.482921	0.875664	0.719272	0.600053
0.000000	0.000000	0.480121	0.877202	0.718460	0.598769
0.000000	0.000000	0.477317	0.878731	0.717639	0.597478
0.000000	0.000000	0.474508	0.880251	0.716808	0.596181
0.000000	0.000000	0.471694	0.881762	0.715968	0.594877
0.000000	0.000000	0.468875	0.883264	0.715118	0.593566
0.000000	0.000000	0.466052	0.884758	0.714259	0.592249
0.000000	0.000000	0.463223	0.886242	0.713390	0.590924
0.000000	0.000000	0.460390	0.887717	0.712511	0.589593
0.000000	0.000000	0.457552	0.889183	0.711623	0.588254
0.000000	0.000000	0.454710	0.890640	0.710725	0.586909
0.000000	0.000000	0.451863	0.892087	0.709818	0.585557
0.000000	0.000000	0.449011	0.893526	0.708901	0.584198
0.000000	0.000000	0.446155	0.894956	0.707974	0.582832
0.000000	0.000000	0.443294	0.896376	0.707037	0.581458
0.000000	0.000000	0.440429	0.897787	0.706091	0.580078
0.000000	0.000000	0.437559	0.899190	0.705134	0.578690
0.000000	0.000000	0.434685	0.900583	0.704168	0.577296
0.000000	0.000000	0.431806	0.901966	0.703192	0.575894
0.000000	0.000000	0.428923	0.903341	0.702206	0.574485
0.000000	0.000000	0.426036	0.904706	0.701210	0.573068
0.000000	0.000000	0.423144	0.906063	0.700204	0.571645
0.000000	0.000000	0.420248	0.907410	0.699189	0.570214
0.000000	0.000000	0.417347	0.908747	0.698163	0.568775
0.000000	0.000000	0.414442	0.910076	0.697127	0.567330
0.000000	0.000000	0.411533	0.911395	0.696081	0.565877
0.000000	0.000000	0.408620	0.912704	0.695025	0.564416
0.000000	0.000000	0.405703	0.914005	0.693958	0.562948
0.000000	0.000000	0.402782	0.915296	0.692882	0.561472
0.000000	0.000000	0.399856	0.916578	0.691795	0.559989
0.000000	0.000000	0.396926	0.917850	0.690698	0.558499
0.000000	0.000000	0.393993	0.919114	0.689590	0.557000
0.000000	0.000000	0.391055	0.920367	0.688473	0.555495
0.000000	0.000000	0.388113	0.921612	0.687344	0.553981
0.000000	0.000000	0.385168	0.922847	0.686206	0.552460
0.000000	0.000000	0.382218	0.924072	0.685057	0.550931
0.000000	0.000000	0.379265	0.925288	0.683897	0.549394
0.000000	0.000000	0.376307	0.926495	0.682727	0.547849
0.000000	0.000000	0.373346	0.927692	0.681546	0.546297
0.000000	0.000000	0.370381	0.928880	0.680354	0.544736
0.000000	0.000000	0.367412	0.930058	0.679152	0.543168
0.000000	0.000000	0.364440	0.931227	0.677939	0.541592
0.000000	0.000000	0.361464	0.932386	0.676715	0.540008
0.000000	0.000000	0.358484	0.933536	0.675481	0.538415
0.000000	0.000000	0.355500	0.934676	0.674235	0.536815
0.000000	0.000000	0.352513	0.935807	0.672979	0.535207
0.000000	0.000000	0.349522	0.936928	0.671711	0.533590
0.000000	0.000000	0.346528	0.938040	0.670433	0.531965
0.000000	0.000000	0.343530	0.939142	0.669143	0.530332
0.000000	0.000000	0.340529	0.940234	0.667842	0.528691
0.000000	0.000000	0.337524	0.941317	0.666531	0.527042
0.000000	0.000000	0.334515	0.942390	0.665207	0.525384
0.000000	0.000000	0.331504	0.943454	0.663873	0.523717
0.000000	0.000000	0.328489	0.944508	0.662527	0.522043
0.000000	0.000000	0.325470	0.945552	0.661170	0.520360
0.000000	0.000000	0.322448	0.946587	0.659801	0.518668
0.000000	0.000000	0.319423	0.947612	0.658421	0.516968
0.000000	0.000000	0.316395	0.948628	0.657029	0.515259
0.000000	0.000000	0.313363	0.949633	0.655625	0.513542
0.000000	0.000000	0.310329	0.950629	0.654210	0.511816
0.000000	0.000000	0.307291	0.951616	0.652783	0.510081
0.000000	0.000000	0.304250	0.952592	0.651344	0.508338
0.000000	0.000000	0.301205	0.953559	0.649893	0.506585
0.000000	0.000000	0.298158	0.954516	0.648430	0.504824
0.000000	0.000000	0.295108	0.955464	0.646955	0.503054
0.000000	0.000000	0.292055	0.956402	0.645468	0.501275
0.000000	0.000000	0.288998	0.957330	0.643969	0.499487
0.000000	0.000000	0.285939	0.958248	0.642458	0.497690
0.000000	0.000000	0.282877	0.959156	0.640934	0.495884
0.000000	0.000000	0.279812	0.960055	0.639398	0.494069
0.000000	0.000000	0.276744	0.960944	0.637849	0.492245
0.000000	0.000000	0.273673	0.961823	0.636288	0.490411
0.000000	0.000000	0.270600	0.962692	0.634714	0.488568
0.000000	0.000000	0.267524	0.963551	0.633128	0.486716
0.000000	0.000000	0.264445	0.964401	0.631529	0.484854
0.000000	0.000000	0.261363	0.965241	0.629916	0.482983
0.000000	0.000000	0.258279	0.966070	0.628291	0.481103
0.000000	0.000000	0.255192	0.966890	0.626653	0.479213
0.000000	0.000000	0.252102	0.967701	0.625002	0.477313
0.000000	0.000000	0.249010	0.968501	0.623338	0.475404
0.000000	0.000000	0.245915	0.969291	0.621660	0.473485
0.000000	0.000000	0.242818	0.970072	0.619969	0.471556
0.000000	0.000000	0.239718	0.970842	0.618265	0.469617
0.000000	0.000000	0.236616	0.971603	0.616547	0.467668
0.000000	0.000000	0.233512	0.972354	0.614815	0.465710
0.000000	0.000000	0.230405	0.973095	0.613070	0.463741
0.000000	0.000000	0.227295	0.973826	0.611311	0.461763
0.000000	0.000000	0.224184	0.974547	0.609538	0.459774
0.000000	0.000000	0.221070	0.975258	0.607751	0.457775
0.000000	0.000000	0.217954	0.975959	0.605950	0.455766
0.000000	0.000000	0.214835	0.976650	0.604134	0.453746
0.000000	0.000000	0.211715	0.977331	0.602304	0.451716
0.000000	0.000000	0.208592	0.978003	0.600460	0.449676
0.000000	0.000000	0.205467	0.978664	0.598601	0.447625
0.000000	0.000000	0.202340	0.979315	0.596728	0.445563
0.000000	0.000000	0.199211	0.979957	0.594840	0.443491
0.000000	0.000000	0.196080	0.980588	0.592937	0.441408
0.000000	0.000000	0.192947	0.981209	0.591019	0.439314
0.000000	0.000000	0.189812	0.981820	0.589085	0.437210
0.000000	0.000000	0.186675	0.982422	0.587137	0.435094
0.000000	0.000000	0.183537	0.983013	0.585173	0.432967
0.000000	0.000000	0.180396	0.983594	0.583194	0.430830
